EpochTime,PolarStrap.BeatSpacing
1350278084.307,0.585
1350278084.886,0.579
1350278085.459,0.573
1350278086.033,0.573
1350278086.608,0.575
1350278087.183,0.575
1350278232.375,0.609
1350278232.988,0.613
1350278233.599,0.61
1350278234.2,0.602
1350278234.801,0.601
1350278235.395,0.595
1350278235.982,0.587
1350278236.565,0.583
1350278237.15,0.585
1350278237.74,0.59
1350278238.339,0.599
1350278238.939,0.601
1350278239.541,0.602
1350278240.152,0.611
1350278240.777,0.625
1350278241.397,0.62
1350278242.014,0.616
1350278242.626,0.612
1350278243.231,0.605
1350278243.83,0.599
1350278244.424,0.594
1350278245.016,0.592
1350278245.604,0.589
1350278246.193,0.589
1350278246.789,0.596
1350278247.394,0.605
1350278248,0.605
1350278248.601,0.602
1350278249.212,0.61
1350278249.83,0.618
1350278250.452,0.622
1350278251.068,0.616
1350278251.671,0.603
1350278252.267,0.597
1350278252.859,0.592
1350278253.442,0.583
1350278254.017,0.574
1350278254.587,0.57
1350278255.145,0.559
1350278255.701,0.556
1350278256.257,0.556
1350278256.812,0.556
1350278257.377,0.564
1350278257.957,0.58
1350278258.543,0.586
1350278259.118,0.575
1350278259.685,0.567
1350278260.26,0.574
1350278260.831,0.571
1350278261.4,0.569
1350278261.966,0.565
1350278262.523,0.558
1350278263.08,0.557
1350278263.635,0.555
1350278264.188,0.554
1350278264.741,0.553
1350278265.3,0.559
1350278265.865,0.565
1350278266.441,0.576
1350278267.029,0.588
1350278267.614,0.585
1350278268.204,0.59
1350278268.799,0.595
1350278269.392,0.594
1350278269.977,0.585
1350278270.556,0.578
1350278271.131,0.575
1350278271.705,0.574
1350278272.284,0.579
1350278272.861,0.577
1350278273.455,0.594
1350278274.057,0.602
1350278274.671,0.614
1350278275.287,0.616
1350278275.908,0.621
1350278276.552,0.644
1350278277.184,0.632
1350278277.81,0.627
1350278278.432,0.621
1350278279.056,0.624
1350278279.684,0.628
1350278280.315,0.632
1350278280.95,0.635
1350278281.582,0.632
1350278282.226,0.645
1350278282.878,0.651
1350278283.529,0.651
1350278284.181,0.651
1350278284.827,0.646
1350278285.478,0.651
1350278286.134,0.655
1350278286.788,0.654
1350278287.446,0.658
1350278288.1,0.654
1350278288.765,0.664
1350278289.425,0.66
1350278290.088,0.663
1350278290.745,0.657
1350278291.402,0.657
1350278292.059,0.656
1350278292.711,0.652
1350278293.352,0.642
1350278293.996,0.644
1350278294.642,0.646
1350278295.299,0.656
1350278295.958,0.659
1350278296.613,0.655
1350278297.271,0.658
1350278297.932,0.66
1350278298.585,0.653
1350278299.24,0.655
1350278299.896,0.656
1350278300.545,0.648
1350278301.186,0.642
1350278301.82,0.634
1350278302.444,0.624
1350278303.061,0.617
1350278303.683,0.621
1350278304.305,0.622
1350278304.938,0.634
1350278305.577,0.639
1350278306.22,0.643
1350278306.888,0.668
1350278307.556,0.668
1350278308.221,0.665
1350278308.866,0.646
1350278309.51,0.644
1350278310.164,0.654
1350278310.815,0.651
1350278311.469,0.653
1350278312.109,0.641
1350278312.75,0.641
1350278313.396,0.646
1350278314.037,0.641
1350278314.684,0.646
1350278315.33,0.646
1350278315.966,0.636
1350278316.6,0.634
1350278317.238,0.639
1350278317.876,0.638
1350278318.52,0.645
1350278319.168,0.647
1350278319.807,0.639
1350278320.456,0.649
1350278321.114,0.658
1350278321.766,0.651
1350278322.424,0.658
1350278323.075,0.651
1350278323.734,0.659
1350278324.367,0.633
1350278324.921,0.554
1350278325.692,0.771
1350278326.379,0.687
1350278327.086,0.707
1350278327.818,0.732
1350278328.549,0.73
1350278329.246,0.697
1350278329.941,0.695
1350278330.7,0.759
1350278331.434,0.733
1350278332.15,0.717
1350278332.917,0.767
1350278333.661,0.744
1350278334.418,0.757
1350278335.186,0.769
1350278335.939,0.753
1350278336.692,0.753
1350278337.467,0.774
1350278338.223,0.756
1350278338.983,0.761
1350278339.757,0.773
1350278340.514,0.757
1350278341.282,0.769
1350278342.064,0.782
1350278342.835,0.771
1350278343.56,0.726
1350278344.291,0.73
1350278345.013,0.722
1350278345.731,0.719
1350278346.45,0.719
1350278347.163,0.713
1350278347.85,0.687
1350278348.514,0.664
1350278349.185,0.672
1350278349.864,0.679
1350278350.549,0.685
1350278351.235,0.687
1350278351.92,0.685
1350278352.609,0.689
1350278353.33,0.721
1350278354.089,0.759
1350278354.866,0.777
1350278355.642,0.776
1350278356.422,0.779
1350278357.269,0.848
1350278358.075,0.806
1350278358.975,0.899
1350278359.841,0.866
1350278360.651,0.811
1350278361.418,0.767
1350278362.165,0.747
1350278362.898,0.733
1350278363.613,0.715
1350278364.317,0.704
1350278365.029,0.712
1350278397.277,0.644
1350278397.907,0.63
1350278398.536,0.629
1350278399.168,0.632
1350278399.799,0.631
1350278400.426,0.628
1350278401.035,0.608
1350278401.64,0.605
1350278402.318,0.678
1350278403.025,0.707
1350278403.717,0.692
1350278404.422,0.704
1350278405.148,0.727
1350278405.844,0.696
1350278406.627,0.782
1350278407.368,0.741
1350278408.111,0.743
1350278408.818,0.707
1350278409.505,0.687
1350278410.208,0.703
1350278410.894,0.687
1350278411.568,0.674
1350278412.235,0.667
1350278412.897,0.662
1350278413.555,0.658
1350278414.197,0.642
1350278414.829,0.632
1350278415.456,0.627
1350278416.078,0.622
1350278416.692,0.614
1350278417.291,0.599
1350278417.896,0.605
1350278418.5,0.604
1350278419.105,0.605
1350278419.717,0.612
1350278420.335,0.617
1350278420.967,0.633
1350278421.6,0.633
1350278422.257,0.656
1350278422.892,0.636
1350278423.524,0.632
1350278424.166,0.642
1350278424.834,0.668
1350278425.526,0.692
1350278426.227,0.701
1350278426.925,0.698
1350278427.609,0.684
1350278428.297,0.688
1350278428.973,0.677
1350278429.642,0.669
1350278430.3,0.658
1350278430.943,0.643
1350278431.578,0.635
1350278432.209,0.631
1350278432.833,0.624
1350278433.452,0.619
1350278434.071,0.619
1350278434.689,0.618
1350278435.322,0.633
1350278435.959,0.637
1350278436.603,0.645
1350278437.248,0.645
1350278437.888,0.641
1350278438.527,0.639
1350278439.166,0.639
1350278439.798,0.632
1350278440.417,0.619
1350278441.025,0.608
1350278441.633,0.608
1350278442.236,0.603
1350278442.833,0.597
1350278443.428,0.596
1350278444.023,0.595
1350278444.625,0.602
1350278445.233,0.608
1350278445.846,0.613
1350278446.459,0.612
1350278447.069,0.61
1350278447.681,0.612
1350278448.292,0.61
1350278448.896,0.604
1350278449.495,0.599
1350278450.096,0.602
1350278450.693,0.597
1350278451.291,0.598
1350278451.888,0.598
1350278452.486,0.598
1350278453.087,0.601
1350278453.693,0.606
1350278454.298,0.604
1350278454.901,0.604
1350278455.499,0.598
1350278456.107,0.608
1350278456.703,0.596
1350278457.291,0.588
1350278457.907,0.616
1350278458.527,0.62
1350278459.154,0.627
1350278459.812,0.658
1350278460.465,0.652
1350278461.118,0.653
1350278461.759,0.642
1350278462.395,0.636
1350278463.032,0.637
1350278463.661,0.629
1350278464.28,0.619
1350278464.892,0.612
1350278465.505,0.612
1350278466.111,0.606
1350278466.706,0.595
1350278467.295,0.589
1350278467.875,0.58
1350278468.439,0.564
1350278469.023,0.584
1350278469.628,0.604
1350278470.3,0.673
1350278471.101,0.801
1350278471.966,0.864
1350278472.843,0.878
1350278473.709,0.865
1350278474.503,0.794
1350278475.341,0.838
1350278476.143,0.803
1350278476.901,0.758
1350278477.621,0.72
1350278478.333,0.712
1350278479.028,0.695
1350278479.696,0.668
1350278480.358,0.662
1350278481.037,0.679
1350278481.711,0.674
1350278482.376,0.665
1350278483.035,0.659
1350278483.709,0.674
1350278484.383,0.674
1350278485.046,0.663
1350278485.707,0.661
1350278486.377,0.67
1350278487.044,0.667
1350278487.709,0.665
1350278488.361,0.652
1350278489.012,0.651
1350278489.692,0.68
1350278490.379,0.687
1350278491.06,0.682
1350278491.736,0.676
1350278492.42,0.684
1350278493.114,0.694
1350278493.8,0.687
1350278494.466,0.665
1350278495.139,0.674
1350278495.822,0.683
1350278496.497,0.675
1350278497.159,0.662
1350278497.826,0.667
1350278498.495,0.669
1350278499.15,0.655
1350278499.797,0.646
1350278500.447,0.65
1350278501.095,0.648
1350278501.722,0.627
1350278502.334,0.611
1350278502.954,0.62
1350278503.562,0.608
1350278504.171,0.608
1350278504.78,0.609
1350278505.392,0.612
1350278505.99,0.598
1350278506.583,0.593
1350278507.182,0.6
1350278507.788,0.605
1350278508.389,0.602
1350278509.001,0.611
1350278509.62,0.619
1350278510.253,0.633
1350278510.886,0.634
1350278511.513,0.627
1350278512.146,0.633
1350278512.794,0.647
1350278513.455,0.661
1350278514.123,0.668
1350278514.797,0.674
1350278515.504,0.707
1350278516.226,0.723
1350278516.934,0.708
1350278517.623,0.688
1350278518.317,0.694
1350278519.017,0.7
1350278519.702,0.685
1350278520.377,0.675
1350278521.06,0.684
1350278521.759,0.699
1350278522.446,0.687
1350278523.128,0.682
1350278523.827,0.699
1350278524.54,0.713
1350278525.249,0.709
1350278525.952,0.703
1350278526.675,0.724
1350278527.402,0.727
1350278528.101,0.699
1350278528.789,0.688
1350278529.488,0.699
1350278530.187,0.699
1350278530.881,0.693
1350278531.55,0.67
1350278532.217,0.666
1350278532.901,0.685
1350278533.591,0.689
1350278534.265,0.675
1350278534.935,0.67
1350278535.626,0.69
1350278536.295,0.669
1350278536.957,0.662
1350278537.629,0.672
1350278538.315,0.687
1350278538.998,0.683
1350278539.737,0.739
1350278540.468,0.731
1350278541.186,0.718
1350278541.881,0.694
1350278542.565,0.685
1350278543.251,0.686
1350278543.925,0.675
1350278544.609,0.684
1350278545.296,0.687
1350278545.997,0.701
1350278546.716,0.719
1350278547.426,0.711
1350278548.124,0.697
1350278548.819,0.695
1350278549.523,0.704
1350278550.235,0.712
1350278550.955,0.72
1350278551.664,0.709
1350278552.356,0.692
1350278553.039,0.683
1350278553.72,0.682
1350278554.407,0.687
1350278555.096,0.689
1350278555.77,0.674
1350278556.431,0.661
1350278557.096,0.665
1350278557.77,0.674
1350278558.443,0.673
1350278559.104,0.661
1350278559.768,0.664
1350278560.436,0.668
1350278561.107,0.671
1350278561.771,0.664
1350278562.421,0.649
1350278563.072,0.651
1350278563.721,0.649
1350278564.359,0.638
1350278564.99,0.631
1350278577.577,0.665
1350278578.238,0.661
1350278578.912,0.674
1350278579.594,0.682
1350278580.275,0.682
1350278580.978,0.702
1350278581.697,0.72
1350278582.404,0.707
1350278583.105,0.7
1350278583.792,0.688
1350278584.452,0.66
1350278585.115,0.663
1350278585.77,0.654
1350278586.535,0.766
1350278587.259,0.724
1350278587.97,0.711
1350278588.658,0.688
1350278589.394,0.735
1350278590.14,0.746
1350278590.886,0.746
1350278591.629,0.743
1350278592.361,0.732
1350278592.925,0.563
1350278593.799,0.874
1350278594.487,0.688
1350278595.174,0.687
1350278595.842,0.668
1350278596.492,0.65
1350278597.146,0.653
1350278597.785,0.64
1350278598.414,0.629
1350278599.069,0.655
1350278599.734,0.665
1350278600.41,0.676
1350278601.089,0.679
1350278601.755,0.666
1350278602.411,0.656
1350278603.08,0.669
1350278603.766,0.686
1350278604.463,0.697
1350278605.141,0.678
1350278605.828,0.688
1350278606.529,0.701
1350278607.233,0.704
1350278607.94,0.706
1350278608.466,0.526
1350278608.722,0.256
1350278609.371,0.649
1350278610.105,0.733
1350278610.828,0.724
1350278611.538,0.71
1350278612.264,0.726
1350278612.982,0.718
1350278613.691,0.71
1350278614.41,0.719
1350278615.128,0.718
1350278615.841,0.713
1350278616.556,0.715
1350278617.26,0.704
1350278617.96,0.7
1350278618.664,0.704
1350278619.384,0.72
1350278620.088,0.704
1350278620.784,0.696
1350278621.493,0.709
1350278622.199,0.706
1350278622.874,0.675
1350278623.552,0.678
1350278624.261,0.709
1350278624.96,0.699
1350278625.659,0.699
1350278626.356,0.696
1350278627.046,0.69
1350278627.731,0.685
1350278628.385,0.654
1350278629.022,0.637
1350278629.664,0.643
1350278630.296,0.632
1350278630.925,0.629
1350278631.564,0.639
1350278632.191,0.627
1350278632.841,0.65
1350278633.486,0.646
1350278634.137,0.65
1350278634.79,0.653
1350278635.452,0.662
1350278636.11,0.658
1350278636.779,0.669
1350278637.463,0.684
1350278638.167,0.704
1350278638.855,0.688
1350278639.531,0.677
1350278640.251,0.72
1350278640.99,0.739
1350278641.742,0.752
1350278642.486,0.744
1350278643.229,0.742
1350278643.95,0.722
1350278644.703,0.753
1350278645.439,0.735
1350278646.17,0.731
1350278646.894,0.724
1350278647.594,0.7
1350278648.281,0.688
1350278648.982,0.701
1350278649.679,0.696
1350278650.367,0.688
1350278651.057,0.689
1350278651.754,0.697
1350278652.468,0.714
1350278653.18,0.712
1350278653.893,0.713
1350278654.654,0.762
1350278655.414,0.76
1350278656.155,0.741
1350278656.889,0.733
1350278657.627,0.738
1350278658.364,0.737
1350278659.089,0.725
1350278659.784,0.695
1350278660.497,0.713
1350278661.219,0.722
1350278661.957,0.738
1350278662.681,0.724
1350278663.417,0.736
1350278664.166,0.749
1350278664.924,0.758
1350278665.691,0.767
1350278666.442,0.752
1350278667.187,0.744
1350278667.943,0.757
1350278668.674,0.73
1350278669.434,0.76
1350278670.216,0.782
1350278670.982,0.767
1350278671.739,0.757
1350278672.526,0.787
1350278673.333,0.807
1350278674.149,0.815
1350278674.935,0.786
1350278675.701,0.767
1350278676.483,0.782
1350278677.291,0.808
1350278678.099,0.808
1350278678.888,0.789
1350278679.677,0.789
1350278680.489,0.812
1350278681.32,0.831
1350278682.139,0.818
1350278682.933,0.794
1350278683.733,0.801
1350278684.547,0.813
1350278685.358,0.812
1350278686.136,0.777
1350278686.914,0.778
1350278687.724,0.81
1350278688.542,0.818
1350278689.344,0.802
1350278690.128,0.784
1350278690.942,0.814
1350278691.754,0.812
1350278692.544,0.79
1350278693.324,0.78
1350278694.132,0.808
1350278694.948,0.816
1350278695.746,0.798
1350278696.519,0.772
1350278697.318,0.8
1350278698.135,0.816
1350278698.932,0.797
1350278699.716,0.784
1350278700.503,0.787
1350278701.306,0.803
1350278702.104,0.798
1350278702.865,0.762
1350278703.615,0.75
1350278704.382,0.767
1350278705.128,0.746
1350278705.885,0.757
1350278706.677,0.792
1350278707.499,0.822
1350278708.321,0.822
1350278709.1,0.778
1350278709.863,0.764
1350278710.64,0.776
1350278711.414,0.774
1350278712.239,0.825
1350278713.064,0.824
1350278713.87,0.807
1350278714.713,0.843
1350278715.565,0.852
1350278716.414,0.85
1350278717.239,0.825
1350278718.045,0.806
1350278718.879,0.834
1350278719.72,0.841
1350278720.55,0.83
1350278721.363,0.813
1350278722.198,0.835
1350278723.059,0.86
1350278723.917,0.858
1350278724.719,0.802
1350278725.505,0.786
1350278726.316,0.811
1350278727.164,0.849
1350278727.996,0.832
1350278728.798,0.802
1350278729.585,0.787
1350278730.345,0.76
1350278730.747,0.402
1350278731.106,0.358
1350278731.834,0.729
1350278732.547,0.713
1350278733.247,0.7
1350278733.936,0.688
1350278734.625,0.689
1350278735.309,0.684
1350278736.016,0.707
1350278736.742,0.727
1350278737.524,0.781
1350278738.35,0.826
1350278739.158,0.809
1350278740.004,0.846
1350278740.877,0.873
1350278741.752,0.875
1350278742.59,0.838
1350278743.43,0.84
1350278744.288,0.858
1350278745.165,0.877
1350278746.019,0.854
1350278746.874,0.855
1350278747.755,0.881
1350278748.613,0.858
1350278749.465,0.852
1350278750.278,0.813
1350278751.104,0.825
1350278751.896,0.792
1350278752.667,0.771
1350278753.413,0.746
1350278754.182,0.769
1350278754.957,0.775
1350278755.731,0.773
1350278756.512,0.781
1350278757.316,0.804
1350278758.136,0.82
1350278758.959,0.823
1350278759.758,0.799
1350278760.524,0.766
1350278761.273,0.749
1350278762.043,0.771
1350278762.833,0.79
1350278763.67,0.837
1350278764.491,0.821
1350278765.301,0.81
1350278766.16,0.859
1350278767.047,0.887
1350278767.95,0.903
1350278768.817,0.867
1350278769.67,0.853
1350278770.546,0.876
1350278771.419,0.873
1350278772.301,0.882
1350278773.148,0.847
1350278773.981,0.833
1350278774.843,0.862
1350278775.714,0.871
1350278776.589,0.875
1350278777.44,0.851
1350278778.284,0.845
1350278779.144,0.859
1350278780.008,0.864
1350278780.869,0.861
1350278781.706,0.837
1350278782.551,0.845
1350278783.427,0.876
1350278784.307,0.88
1350278785.177,0.87
1350278786.017,0.84
1350278786.848,0.831
1350278787.708,0.86
1350278788.571,0.863
1350278789.425,0.854
1350278790.253,0.828
1350278791.076,0.823
1350278791.943,0.867
1350278792.804,0.86
1350278793.638,0.834
1350278794.448,0.811
1350278795.296,0.848
1350278796.147,0.851
1350278797.016,0.869
1350278797.841,0.825
1350278798.663,0.822
1350278799.515,0.852
1350278800.381,0.866
1350278801.23,0.849
1350278802.057,0.827
1350278802.902,0.846
1350278803.774,0.872
1350278804.653,0.879
1350278805.501,0.848
1350278806.333,0.832
1350278807.19,0.856
1350278808.072,0.883
1350278808.961,0.889
1350278809.815,0.854
1350278810.66,0.846
1350278811.526,0.866
1350278812.407,0.881
1350278813.286,0.879
1350278814.117,0.831
1350278814.941,0.824
1350278815.795,0.854
1350278816.655,0.86
1350278817.513,0.857
1350278818.347,0.834
1350278819.183,0.836
1350278820.04,0.857
1350278820.905,0.865
1350278821.744,0.839
1350278822.561,0.816
1350278823.393,0.832
1350278824.231,0.838
1350278825.061,0.83
1350278825.858,0.798
1350278826.655,0.797
1350278827.458,0.803
1350278828.25,0.792
1350278829.015,0.765
1350278829.76,0.745
1350278830.517,0.757
1350278831.302,0.785
1350278832.104,0.802
1350278832.916,0.812
1350278833.704,0.788
1350278834.478,0.773
1350278835.282,0.805
1350278836.092,0.81
1350278836.899,0.808
1350278837.692,0.793
1350278838.464,0.771
1350278839.25,0.786
1350278840.052,0.802
1350278840.861,0.81
1350278841.652,0.791
1350278842.448,0.796
1350278843.288,0.84
1350278844.102,0.813
1350278844.888,0.786
1350278845.703,0.815
1350278846.553,0.85
1350278847.401,0.849
1350278848.248,0.847
1350278849.046,0.798
1350278849.821,0.775
1350278850.639,0.817
1350278851.464,0.825
1350278852.26,0.796
1350278853.073,0.813
1350278853.888,0.814
1350278854.657,0.77
1350278855.437,0.779
1350278856.252,0.815
1350278857.088,0.836
1350278857.925,0.837
1350278858.759,0.834
1350278859.582,0.823
1350278860.431,0.849
1350278861.272,0.841
1350278862.12,0.849
1350278862.941,0.821
1350278863.753,0.812
1350278864.609,0.856
1350278865.479,0.869
1350278866.325,0.847
1350278867.154,0.829
1350278868.017,0.862
1350278868.888,0.871
1350278869.76,0.872
1350278870.604,0.844
1350278871.44,0.836
1350278872.321,0.882
1350278873.206,0.885
1350278874.069,0.863
1350278874.907,0.838
1350278875.76,0.853
1350278876.616,0.856
1350278877.428,0.812
1350278878.217,0.789
1350278879.024,0.808
1350278879.824,0.8
1350278880.646,0.821
1350278881.492,0.847
1350278882.346,0.854
1350278883.183,0.837
1350278884.011,0.828
1350278884.873,0.862
1350278885.744,0.871
1350278886.597,0.853
1350278887.422,0.825
1350278888.255,0.833
1350278889.106,0.851
1350278889.959,0.854
1350278890.792,0.833
1350278891.609,0.817
1350278892.441,0.831
1350278893.278,0.838
1350278894.118,0.84
1350278894.932,0.813
1350278895.748,0.816
1350278896.596,0.848
1350278897.455,0.859
1350278898.308,0.853
1350278899.135,0.827
1350278899.959,0.824
1350278900.825,0.866
1350278901.702,0.877
1350278902.551,0.849
1350278903.367,0.816
1350278904.213,0.846
1350278905.069,0.856
1350278905.93,0.86
1350278906.749,0.819
1350278907.545,0.796
1350278908.344,0.799
1350278909.122,0.778
1350278909.884,0.762
1350278910.656,0.772
1350278911.435,0.778
1350278912.228,0.793
